COD_PAI4;COD_SAL;CODUNI2;CANTI;FOBDOL;FOBPES
USA;CTG;KG;16922,88;14738,88;62218560,64
USA;CTG;KG;4925;57771,38;245470593,6
USA;CTG;KG;3615,31;7586,28;32024646,52
USA;CTG;KG;157,56;271,44;1145854,1
USA;CTG;KG;1857,91;2698,92;11393193,89
USA;CTG;U;208000;78722,4;332835175,1
USA;CTG;U;160000;26834;114017666
USA;CTG;U;5988000;75005,04;321677935
USA;CTG;KG;15500;242010;1024179060
USA;CTG;M3;44;1100;4655167
USA;CTG;U;101;15962,31;67661837,74
USA;CTG;U;595827;117639,48;497846750,2
USA;CTG;M2;173425;16058,81;67790499,94
USA;CTG;M2;465;67022,98;282930137,5
USA;CTG;M2;22405,88;98069,77;413422453,6
USA;CTG;U;62;65200;275924444
USA;CTG;U;1322;13092,17;55161228,95
USA;CTG;U;1;270;1142631,9
USA;CTG;U;2400;127680;538987075,2
USA;CTG;U;144;831,6;3503480,14
USA;CTG;U;13381;105767,16;445636032,2
USA;CTG;U;160;1194,8;5034265,55
USA;CTG;U;400;1992;8391300
USA;CTG;U;6585;22787,45;96025630,67
USA;CTG;U;124;1451,8;6115707,5
USA;CTG;U;3669;30682,92;129274273,6
USA;CTG;U;5918;25912,83;109179540,6
USA;CTG;U;6003;78012,97;328687304,8
USA;CTG;U;590;1760,6;7417661,6
USA;CTG;U;11474;96374,78;406057139,4
USA;CTG;U;7896;53438,91;222035464,7
USA;CTG;U;235;66086;277662311,6
USA;CTG;U;1;5000;21260450
USA;CTG;U;8208;129206,88;549399282,4
USA;CTG;KG;18410,88;119166,72;506707618,4
USA;CTG;U;565824;61030,48;259318509,5
USA;CTG;U;1140480;107480,45;456684432,1
USA;CTG;KG;38400;38400;168447744
USA;CTG;U;1;10000;42139700
USA;CTG;KG;20500;47115,16;199714096
USA;CTG;KG;3866,4;34713,9;145851492,3
USA;CTG;KG;34694;180726;766070405,1
USA;CTG;KG;308090;237229,3;1020986351
USA;CTG;KG;15920;67781,02;274767987,6
USA;CTG;KG;775;4633,26;18782124,05
USA;CTG;U;80934;24174,51;102717493
USA;CTG;U;23034;5063,49;21514769,01
USA;CTG;U;4800;13061,25;54268710,07
USA;CTG;U;8640;123340,4;500864396,5
USA;CTG;U;1024;5144,57;21375379,67
USA;CTG;U;12549;96934,48;402756948,3
USA;CTG;M2;1290,24;4683,57;19736423,47
USA;CTG;U;81;330;1386504,9
USA;CTG;U;1;17421,51;72149964,15
USA;CTG;U;387;46200;194142467
USA;CTG;U;26628;464910,12;1966274815
USA;CTG;U;4920;70257,6;297006275,7
USA;CTG;U;4680;70621,2;309791193,2
USA;CTG;U;2268;51506,28;225940538,2
USA;CTG;KG;34975,95;219524,59;926214033,9
USA;CTG;KG;33818,97;187777,56;791929319,3
USA;CTG;U;1198;124703,88;529866786,1
USA;CTG;KG;7107;108703,58;461881511,4
USA;CTG;KG;383692;1723031,43;7186865738
USA;CTG;KG;1539;11203,76;49147085,84
USA;CTG;KG;16021,9;92385;383774571,7
USA;CTG;KG;18288;16496;70091504
USA;CTG;KG;7864,03;42638,79;180492773
USA;CTG;KG;8372,88;70917,48;287482443,7
USA;CTG;KG;661,5;8133,3;34558391,7
USA;CTG;KG;1252,56;3880,92;16490029,08
USA;CTG;KG;41,04;251,91;1070365,59
USA;CTG;KG;379,72;3078,56;13080801,44
USA;CTG;KG;90000;67500;283603275
USA;CTG;KG;12372;61945,47;260265750,6
USA;CTG;KG;3114;18563;78532813,43
USA;CTG;U;671328;74749,49;316786164,5
USA;CTG;U;835390;134613,31;571596785,7
USA;CTG;M2;2640;5860,8;24775887,31
USA;CTG;M2;18522;38896,2;164429406,9
USA;CTG;M2;1;6667,85;28187602,41
USA;CTG;KG;8155,22;51153,85;216247274
USA;CTG;M2;53167,45;314602,65;1324443078
USA;CTG;U;3;2409,95;10187798,53
USA;CTG;KG;19429;120292,06;507883903,6
USA;CTG;U;1;165791;699984523,2
USA;CTG;U;5;24842,55;105019147,4
USA;CTG;U;1;1333,58;5637562,75
USA;CTG;U;4;21384,79;90401847,39
USA;CTG;U;11;55810,02;235930720,4
USA;CTG;U;11;2705,28;11436273,61
USA;CTG;KG;11369,16;73491;309580837,5
USA;CTG;M2;1290,24;4683,57;19799276,98
USA;CTG;M2;61,87;30,98;131064,13
USA;CTG;U;1;6843,26;30019054,91
USA;CTG;U;1;11460,32;48730312,06
USA;CTG;KG;55200;55200;242143632
USA;CTG;KG;5287,68;32140,8;130291089,4
USA;CTG;KG;35232,55;201087,01;882100343,3
USA;CTG;KG;49526,25;265683,75;1144449824
USA;CTG;U;3235;16585,26;72301782,44
USA;CTG;U;18581;246069,99;1072717514
USA;CTG;U;7855;35488,24;154707433,5
USA;CTG;U;75;404,71;1764292,77
USA;CTG;KG;171754;742825,8;3159507327
USA;CTG;KG;9994;76893;335207344,2
USA;CTG;U;22;19040;79997131,2
USA;CTG;U;832;58088,74;244061583,8
USA;CTG;KG;2;4872,21;20470736,48
USA;CTG;KG;8697,89;49027;202021636,7
USA;CTG;U;2;15000;63781350
USA;CTG;M2;5173,76;28287,81;119433679,7
USA;CTG;U;389;33400;139144607
USA;CTG;U;4812;85002,12;358886600,8
USA;CTG;U;23676;430471,08;1798121018
USA;CTG;U;3600;51408;217557113,8
USA;CTG;KG;48384;261639,52;1085700612
USA;CTG;KG;51878,43;543578,69;2272580587
USA;CTG;KG;358,79;2891,67;11915473,23
USA;CTG;M2;77101,6;336497,95;1426961739
USA;CTG;M2;5895,01;77147,37;317894995,8
USA;CTG;U;1813;131153,38;557270711,6
USA;CTG;KG;29805;159267,84;649503432,3
USA;CTG;KG;125190;278300;1168907049
USA;CTG;KG;101388;392859,72;1683203182
USA;CTG;KG;38516;174411,45;739303974,8
USA;CTG;KG;1250;7525;31710124,25
USA;CTG;KG;500;3535;14896383,95
USA;CTG;KG;446;1737,2;7320508,68
USA;CTG;KG;14200;67273;283486403,8
USA;CTG;KG;80;583,2;2457587,3
USA;CTG;KG;7859,76;39667,12;160800984,4
USA;CTG;KG;17600;47776;196866741,1
USA;CTG;KG;94810;77744,2;330335105,8
USA;CTG;KG;3062;18563;77993001,39
USA;CTG;U;123200;94977,56;401003806,3
USA;CTG;U;5664000;146437,3;618168953,8
USA;CTG;U;2000000;27599,92;111883451,7
USA;CTG;KG;391,2;7108;29289366,96
USA;CTG;U;10;1988,92;8381249,21
USA;CTG;U;1;319,56;1346616,25
USA;CTG;U;78933;134738,71;564495275,1
USA;CTG;KG;1177,5;1500;6180930
USA;CTG;U;21;2734,9;11524786,55
USA;CTG;U;5;523,4;2205591,89
USA;CTG;U;159510;78797,94;332691994,5
USA;CTG;KG;62308;186302,03;758550160,6
USA;CTG;M2;38065,15;169095,8;710405264,1
USA;CTG;U;3;165,28;696484,96
USA;CTG;KG;3677,5;67848;288286152
USA;CTG;U;210;3520,3;14957754,7
USA;CTG;KG;145,46;448,48;1889881,26
USA;CTG;U;8;239,34;1008571,57
USA;CTG;U;7;366,76;1545515,63
USA;CTG;U;1;53215;220386197,5
USA;CTG;U;350;11717,5;48283364,85
USA;CTG;U;4;154,26;650047,01
USA;CTG;U;2;9366,09;41085852,35
USA;CTG;U;2632;30533,56;124675569,5
USA;CTG;U;3758;119891,12;525921580,5
USA;CTG;U;9544;49858,19;205446654,9
USA;CTG;U;2;859,48;3621822,93
USA;CTG;U;3;165,28;696484,96
USA;CTG;U;2;2622,52;11051220,6
USA;CTG;U;19;6605,87;27836938
USA;CTG;U;13410;36187,2;149113700,1
USA;CTG;KG;10685,2;74857,71;316055988,8
USA;CTG;M2;1228,8;4460,55;18832843,54
USA;CTG;KG;10;5;20603,1
USA;CTG;KG;2,7;3;12666,27
USA;CTG;U;5;1,5;6091,24
USA;CTG;U;20;9,88;41714,24
USA;CTG;M2;7,68;15,36;64851,28
USA;CTG;U;3874;1967,46;8306793,19
USA;CTG;U;1;11823,13;50236479,37
USA;CTG;U;1;21615,58;87624373,58
USA;CTG;U;1;27470,45;113195285,7
USA;CTG;U;23;750;3151147,5
USA;CTG;U;326;1049286,32;4425680753
USA;CTG;KG;12847,2;153061,92;667258134
USA;CTG;U;10900;2986;12406650,84
USA;CTG;U;10000;2788;11583972,72
USA;CTG;M2;23139,92;92524,22;390695760,1
USA;CTG;KG;1690;8547,5;35220999,45
USA;CTG;U;1170;139230;587012058,4
USA;CTG;U;560;56509;239486831,5
USA;CTG;U;5190;113544,9;494987637,1
USA;CTG;KG;44197;236544,46;1023082193
USA;CTG;U;62784;252986,25;1069471543
USA;CTG;KG;5726,9;68885,45;302177048,1
USA;CTG;KG;65355,13;772754,3;3341914119
USA;CTG;KG;21479,12;166168,31;708026491,3
USA;CTG;U;1048170;52474,71;217320338,2
USA;CTG;U;497664;28757,44;126149111,8
USA;CTG;U;6146;65250,02;286229652,7
USA;CTG;M2;28887,3;243697,49;1041860436
USA;CTG;U;360;29527,2;119904939,6
USA;CTG;U;407;136977;571438910,9
USA;CTG;U;188;44352;180105932,2
USA;CTG;KG;19539;108185,38;464300273
USA;CTG;KG;7,8;1005,71;4251528,39
USA;CTG;KG;41730;134320;567017104,8
USA;CTG;KG;137111;564383,93;2420973344
USA;CTG;KG;118701;519368,63;2116174886
USA;CTG;KG;2246;27654;114900710,8
USA;CTG;KG;75600;84690;366899921,1
USA;CTG;KG;190,51;2830,17;11947251,33
USA;CTG;KG;21000;41944;175619947,4
USA;CTG;KG;40;582,3;2458115,39
USA;CTG;KG;40,32;424,8;1793246,47
USA;CTG;KG;621,6;1783,18;7527498,22
USA;CTG;KG;13017,6;10972,8;46320468,19
USA;CTG;KG;9048,62;42763,43;180800405,6
USA;CTG;KG;337,15;2691;11359760,49
USA;CTG;KG;58,32;402,65;1699742,68
USA;CTG;KG;1198,42;13640,4;55294907,9
USA;CTG;KG;432;1459,05;6159219,07
USA;CTG;KG;1105;5130,21;21660208,33
USA;CTG;KG;64,8;534,42;2255995,24
USA;CTG;KG;333,6;2361,7;9969656,76
USA;CTG;L;2294,74;3207,76;13541205,98
USA;CTG;KG;2169,74;171469,58;722315605,8
USA;CTG;KG;2169,74;104104,31;438539405,9
USA;CTG;KG;2169,74;8259,83;34794533,87
USA;CTG;KG;21522,4;63489,78;269768075,2
USA;CTG;KG;621,6;1010;4263603,9
USA;CTG;KG;248,64;267,7;1130066,1
USA;CTG;KG;11524;45943,56;186244165,8
USA;CTG;KG;90;417,6;1831869,21
USA;CTG;KG;12874,4;81918,31;359347773,7
USA;CTG;KG;647,6;3576,03;15686827,75
USA;CTG;KG;3635,05;24405,63;107059200,9
USA;CTG;KG;16578,75;43161,91;189336624,1
USA;CTG;KG;519;3702;15594675
USA;CTG;U;1972;146639,6;643258067,7
USA;CTG;U;108429;54129,7;231085797,2
USA;CTG;U;56540;1977,52;8674707,88
USA;CTG;U;1996000;26530,32;116379493,5
USA;CTG;U;330;3368,6;14776902,87
USA;CTG;U;19;841,03;3689312,65
USA;CTG;M2;1744;23110,48;97961858,14
USA;CTG;U;3289;46713,67;189366006,9
USA;CTG;M3;50;1250;5284237,5
USA;CTG;U;2;6009;25536507,39
USA;CTG;KG;180;869,4;3670076,46
USA;CTG;U;1764;6068,16;25783611,84
USA;CTG;U;256563;383337,87;1619689863
USA;CTG;U;80320;5088;22112285,44
USA;CTG;M2;295718;7449,66;31492618,18
USA;CTG;M2;279903;24088,89;101833132,7
USA;CTG;M2;30369;3825,28;16170950,41
USA;CTG;2U;6850;78021,5;329827308,9
USA;CTG;KG;530,03;5588,12;24513182,47
USA;CTG;KG;7338;31704,94;134392484,9
USA;CTG;M2;18259,3;91686,17;392985248,5
USA;CTG;KG;240;840;3560634
USA;CTG;KG;1024;20171;85270683,69
USA;CTG;KG;218;150;634108,5
USA;CTG;U;1417;12804,02;53844400,25
USA;CTG;U;2;50422;213153458,6
USA;CTG;KG;9;2723;11511182,97
USA;CTG;U;100;2245;9848051,7
USA;CTG;U;270;1764,72;7406443,78
USA;CTG;U;15530;126151,41;530725181,3
USA;CTG;U;1;315;1335237,75
USA;CTG;U;220;1592,6;6710145,7
USA;CTG;U;1726;13088,22;57413571,14
USA;CTG;U;2;46015,62;193908442,2
USA;CTG;U;467;3340,14;14652058,53
USA;CTG;U;942;50432,75;212522095,5
USA;CTG;U;42;13972,8;58880960,01
USA;CTG;U;5750;89182,5;378936442,5
USA;CTG;U;1;5000;20268800
USA;CTG;U;1400;6972;29331592,44
USA;CTG;U;1214;11161,48;48961617,85
USA;CTG;U;5780;74716,48;316711951,2
USA;CTG;U;1;5,56;23474,82
USA;CTG;U;16375;42453,95;178198819,1
USA;CTG;U;3015;25779,45;108235379,5
USA;CTG;U;5604;152244,16;627454727,8
USA;CTG;U;5260;24017,3;101040341,6
USA;CTG;U;6827;89481,34;375244514,1
USA;CTG;U;50;320;1403731,2
USA;CTG;U;14;80,66;340113,16
USA;CTG;U;7929;66365,41;291122489,4
USA;CTG;U;11228;98927,16;415870255,6
USA;CTG;U;1;38000;157887719
USA;CTG;U;2;4281;18193008,51
USA;CTG;U;2;1930,5;8204065,15
USA;CTG;U;10;49359;208677162,2
USA;CTG;U;8;19569,75;83165762,27
USA;CTG;U;1764;8697,5;36982552,77
USA;CTG;U;50038;114877,08;497035717,3
USA;CTG;U;30278;88016,22;373194570,3
USA;CTG;KG;17133;89299,32;378526422,6
USA;CTG;KG;2584,47;25369,75;107538564,8
USA;CTG;U;126;394366,88;1675664873
USA;CTG;L;15600;14976;62922113,28
USA;CTG;2U;33408;87707,58;371056565
USA;CTG;M2;7736,32;38845,53;165054657
USA;CTG;U;200;3507,5;14453074,65
USA;CTG;U;468;55692;229485569
USA;CTG;L;30;0,6;2492,96
USA;CTG;U;1;6430;27321070
USA;CTG;U;19;989,72;4187119,32
USA;CTG;U;14;264,05;1117092,57
USA;CTG;U;42;3177,08;13440986,41
USA;CTG;U;11;1193,22;5048048,46
USA;CTG;U;2;179,66;760071,39
USA;CTG;KG;240,1;12927,6;54581490,68
USA;CTG;KG;1,74;129,14;546340,97
USA;CTG;KG;93,92;6973,8;29503428,01
USA;CTG;KG;1,54;114,08;482627,98
USA;CTG;KG;0,01;0,13;549,97
USA;CTG;U;6;4027,02;17036751,08
USA;CTG;KG;0,46;34,01;143883,04
USA;CTG;KG;0,95;70,71;299146,43
USA;CTG;U;1;1030,28;4358712,87
USA;CTG;U;36;35528,34;150306550,5
USA;CTG;U;10;6173;26115555,53
USA;CTG;U;16;21751,84;92023551,82
USA;CTG;U;11;9055,33;38309569,65
USA;CTG;U;3;575,85;2436196,76
USA;CTG;U;5;930,9;3938274,84
USA;CTG;U;3;5716,47;24184155,14
USA;CTG;U;4;3811,88;16126577,64
USA;CTG;U;12;1700,55;7194363,83
USA;CTG;U;4;135,24;572147,69
USA;CTG;U;16;10418,43;44076314,14
USA;CTG;U;2;406,12;1718135,33
USA;CTG;U;8;4166,08;17625059,7
USA;CTG;U;1;12000;49859279
USA;CTG;U;2;11000;45980400
USA;CTG;U;1;15000;62324099
USA;CTG;U;5;40100;171348979,8
USA;CTG;U;1;8000;34875200
USA;CTG;U;1;9500;39914535
USA;CTG;U;1;30000;130781999
USA;CTG;KG;5596;81432,9;346260019,8
USA;CTG;U;2262;21537,34;88747193,95
USA;CTG;KG;18281;51184,48;217641015,6
USA;CTG;KG;16346,54;41579,83;168848621,1
USA;CTG;U;170680;74986,84;316548696,5
USA;CTG;U;753;16934,36;69780062,5
USA;CTG;U;5;1010,45;4163680,47
USA;CTG;U;8;5435,68;23003634,68
USA;CTG;KG;148788;254866;1077417980
USA;CTG;KG;113000;103351,54;436907266,7
USA;CTG;KG;447;1645,73;6947268,16
USA;CTG;KG;2220;9788,53;41321202,65
USA;CTG;U;66500;50332,02;212471085,9
USA;CTG;U;580;17960,12;75683406,86
USA;CTG;KG;6646;20092,8;88140282,04
USA;CTG;KG;24842;48908,52;214545048,3
USA;CTG;M3;44,3;76075;313476166,5
USA;CTG;KG;184470;295649,15;1253212399
USA;CTG;KG;42095,12;107012,05;462551567,5
USA;CTG;KG;294;1716,58;7299052,65
USA;CTG;KG;208;249,36;1087059,98
USA;CTG;U;691550;57819,15;250011147,7
USA;CTG;U;454200;7654,12;32674654,62
USA;CTG;U;1188900;25623,3;109921550,5
USA;CTG;U;181320;94096;400104660,6
USA;CTG;U;168000;18572,52;78972026,56
USA;CTG;KG;165720;259126,54;1098398534
USA;CTG;KG;56250;53657,19;227444779,8
USA;CTG;KG;18855;52791,6;223775673,7
USA;CTG;KG;260893;664756,55;2801264159
USA;CTG;KG;73248;382026,86;1574187520
USA;CTG;KG;258334;489408,76;2026852121
USA;CTG;U;114;4100;17985306
USA;CTG;KG;871554;1391402,77;5890970547
USA;CTG;KG;93750;92935,6;393525435,9
USA;CTG;KG;206750;321833,12;1361189350
USA;CTG;KG;158277,4;406508,5;1722560766
USA;CTG;KG;40000;56845,33;241535807,2
USA;CTG;KG;304,88;1744,76;7413485,24
USA;CTG;KG;12697,96;46998,28;198680058,9
USA;CTG;U;2381670;227662,66;969045064,9
USA;CTG;U;384000;6524,73;27582578,34
USA;CTG;U;2616500;91825,02;389753937,7
USA;CTG;U;544;16581,3;70149013,59
USA;CTG;KG;3045;35507,59;155759724,7
USA;CTG;KG;78400;102634,29;435735482,3
USA;CTG;KG;665;2990,79;12643235,73
USA;CTG;KG;104428,73;218217,94;924464919,8
USA;CTG;KG;1981,2;13464;57218095,43
USA;CTG;U;269200;192959,53;816094559,2
USA;CTG;U;728;8757,84;36669163,65
USA;CTG;KG;7000;32400;137690604
USA;CTG;KG;12049;15692,6;66255569,53
USA;CTG;KG;204790;71676,5;297811556,9
USA;CTG;KG;12245,1;34902,7;147659711,6
USA;CTG;KG;492988;2201392,9;9290395106
USA;CTG;KG;93750;147457,05;625048316,4
USA;CTG;KG;980;10350;43872097,5
USA;CTG;KG;13084,47;37295,19;158088716,1
USA;CTG;KG;54747;267935,36;1125738453
USA;CTG;KG;1250;225;956184,75
USA;CTG;KG;209;20;84777
USA;CTG;KG;322963,2;567497,74;2405537795
USA;CTG;KG;70316,67;181251,74;775649671,5
USA;CTG;KG;20000;27059,89;109885613,1
USA;CTG;U;1382410;111094,44;475868004,6
USA;CTG;U;424000;6496,57;27376351,07
USA;CTG;U;4125640;67898,52;295805854,1
USA;CTG;KG;7806;29442,79;128352898,7
USA;CTG;U;32600;11953,2;52108779,08
USA;CTG;U;2;100000;435939998
USA;CTG;KG;1459,1;5638,65;23761101,94
USA;CTG;U;375000;6206,47;26153878,38
USA;CTG;U;257040;43065,4;187739304,8
USA;CTG;M3;24,5;40425;170677988,3
USA;CTG;KG;36288;62201,04;264336381,7
USA;CTG;KG;76000;121010,24;511557478,5
USA;CTG;U;320900;36362,75;153526803,1
USA;CTG;U;576000;19362,87;81594553,29
USA;CTG;KG;2122,5;24811,3;104755541,6
USA;CTG;KG;91987,45;156735,98;651228592,7
USA;CTG;KG;18479,7;82845,4;336421085,7
USA;CTG;U;7815;74130,43;308614135,5
USA;CTG;KG;14239,2;493004,4;2084121871
USA;CTG;KG;114892,8;201696;830892649
USA;CTG;U;1966;1010,88;4245888,06
USA;CTG;M2;308,91;20826,74;86184154,24
USA;CTG;KG;73351;328394,1;1395346531
USA;CTG;KG;16126,08;89428,77;374439154,3
USA;CTG;KG;272160;409687,8;1731910109
USA;CTG;KG;376250;594834,9;2518747476
USA;CTG;KG;60000;88330;374461972,7
USA;CTG;KG;42910;86249,1;364608582,8
USA;CTG;KG;60043,85;348501,66;1482908472
USA;CTG;U;220320;38335,2;157964791,8
USA;CTG;KG;73734;335013,06;1423470492
USA;CTG;U;7;361,62;1532852,93
USA;CTG;U;21;1630,38;6910936,26
USA;CTG;KG;16330;6221,73;26436130,77
USA;CTG;KG;141060;267682,35;1128005392
USA;CTG;U;455;40;169554
USA;CTG;KG;37500;61610,34;260548785
USA;CTG;KG;37500;35747,44;151528036
USA;CTG;KG;19000;29759,29;125899949,9
USA;CTG;KG;33538,62;172910,69;749310706,1
USA;CTG;U;3290;37908,04;161557526,5
USA;CTG;KG;1036,06;3884,16;17038489,3
USA;CTG;KG;85919,14;148186;638753644,7
USA;CTG;KG;69,75;855;3750594,3
USA;CTG;U;8505;7732,98;31347645
USA;CTG;U;10;534,8;2345985,76
USA;CTG;M2;3988,91;8093,6;32809511,93
USA;CTG;KG;2000;33156,9;137764930,1
USA;CTG;U;2;74000;306465820
USA;CTG;KG;462,5;3204;13525333,56
USA;CTG;KG;20889,6;33960;143951346
USA;CTG;KG;146;116,8;495008,53
USA;CTG;U;1200;1200;5086620
USA;CTG;KG;17212,4;44325,13;188337477,4
USA;CTG;KG;17184,52;92734,14;394027360,9
USA;CTG;U;1;7800;32932302
USA;CTG;U;1;8650;35823369,5
USA;CTG;KG;56798;81136,33;346492849
USA;CTG;KG;410250;143587,5;618041707,6
USA;CTG;KG;9424,8;57460,82;241423359,1
USA;CTG;KG;18741,12;26237,57;110237937,5
USA;CTG;KG;19070,88;38663,6;164401106,9
USA;CTG;KG;19153;136237,63;564218608
USA;CTG;KG;9066,36;26182,88;114855392,4
USA;CTG;KG;5555,04;23637,78;103690904
USA;CTG;KG;1549,98;4944,24;21688699,83
USA;CTG;L;6768;26050,8;110425433,6
USA;CTG;L;672;43,2;183118,32
USA;CTG;KG;19068;129557;545758862,5
USA;CTG;KG;19893,4;51493,15;217847435,3
USA;CTG;KG;57655;227523,1;998066481,8
USA;CTG;KG;388,8;3506,43;14901310,63
USA;CTG;KG;52850;864430;3522160984
USA;CTG;KG;15000;219000;925798410
USA;CTG;U;315;28883,21;121670522,1
USA;CTG;KG;16200;236034;996556791,1
USA;CTG;KG;369,92;2795,03;11878066,92
USA;CTG;KG;19139;77403,86;329128179,1
USA;CTG;KG;19268;83045,08;352015637,4
USA;CTG;KG;19223;87449,27;354498352,8
USA;CTG;KG;5368,32;35801,28;150865519,9
USA;CTG;KG;50638,8;907571,04;3824477135
USA;CTG;KG;777,6;7013,24;30150814,7
USA;CTG;KG;21312,72;494721,5;2088758698
USA;CTG;KG;369,92;2795,32;11848942,16
USA;CTG;KG;57204;360510;1563558064
USA;CTG;KG;38460;157919,12;641282700,1
USA;CTG;KG;388,8;3509,22;14816242,66
USA;CTG;KG;30636;862782,62;3576941357
USA;CTG;L;20370;15119,99;63966780,89
USA;CTG;M2;6882;26447,63;112375979,9
USA;CTG;KG;19068;129313,25;567253261,2
USA;CTG;KG;369,92;2794,49;11798588,27
USA;CTG;U;5808;55170,48;233404784,4
USA;CTG;KG;1596;55155,12;232869880,6
USA;CTG;KG;346,8;906,1;3974752,62
USA;CTG;M2;1037,76;10681,44;46855845,59
USA;CTG;U;60480;56542,35;238267766,6
USA;CTG;KG;12763;32404,86;141265746,7
USA;CTG;KG;65070;70382,97;296488261,1
USA;CTG;KG;1152;3550,08;15572993,93
USA;CTG;L;7392;8625,4;37836697,16
USA;CTG;U;181440;141866,32;602789993,7
USA;CTG;KG;2413,32;6386,99;26961975,71
USA;CTG;KG;5680,8;19831,74;83717508,91
USA;CTG;L;6528;7796,8;32913333,55
USA;CTG;U;1;65;276385,85
USA;CTG;KG;42174;92479,9;391372162,4
USA;CTG;U;3920;6634,58;27957921,08
USA;CTG;U;140720;146476,33;617246860,3
USA;CTG;KG;12963,5;26414,71;112254857,2
USA;CTG;KG;2542,4;26723,2;117225592,5
USA;CTG;KG;19612,8;17712;75078511,2
USA;CTG;KG;7614;32422,95;137436021,6
USA;CTG;KG;11080,8;26446,5;116011803,7
USA;CTG;KG;3808;25632,87;108653891
USA;CTG;U;1808;8948,45;36338134,21
USA;CTG;U;216;1045,44;4405452,79
USA;CTG;U;5793;565579,34;2387530970
USA;CTG;U;44;17004,61;71783090,6
USA;CTG;U;2140;23833,93;100628997,5
USA;CTG;U;1515;43988,62;185723912,6
USA;CTG;U;16690;19317,9;81164736,38
USA;CTG;U;66560;122981,28;539477061,7
USA;CTG;KG;6394,5;16420,62;71584050,82
USA;CTG;U;2400;127680;538987075,2
USA;CTG;U;22680;20991,74;92083626,18
USA;CTG;KG;64800;108000;457052760
USA;CTG;KG;65240;66871;279989545,7
USA;CTG;U;26880;49933,89;219042997,9
USA;CTG;U;69720;80696,87;353989731,8
USA;CTG;U;1;7000;29487500
USA;CTG;KG;55484;146992,95;621433221,2
USA;CTG;M2;924,2;6924;29292743,64
USA;CTG;M2;1644;7797,6;32988604,53
USA;CTG;M2;345,6;2073,6;8772592,89
USA;CTG;U;3039;61431,7;259634751,7
USA;CTG;U;352956;525882,78;2232772674
USA;CTG;U;1369575;277390,28;1178451699
USA;CTG;KG;12449;50818,28;211146904,3
USA;CTG;U;1840;1898,36;8018177,01
USA;CTG;KG;97051;372675,84;1560397469
USA;CTG;KG;19295;30226;128451734,5
USA;CTG;KG;312,7;12430,76;51649061,95
USA;CTG;KG;3602,2;23689,55;98428658,87
USA;CTG;U;237;263,91;1115998,37
USA;CTG;U;11;1365,04;5800054,96
USA;CTG;U;7;6112,99;25974094,51
USA;CTG;U;404014;527873,06;2208402728
USA;CTG;U;302625;72488,63;300718233
USA;CTG;KG;19295;30226;127616892,3
USA;CTG;KG;23500,8;48735,54;205370103,5
USA;CTG;U;2739;26199,2;106205269
USA;CTG;KG;18700;46963,2;190377541,6
USA;CTG;KG;21848,4;57696,3;251122624
USA;CTG;M2;4403,2;31045,12;130823204,3
USA;CTG;M2;9525,6;46675,43;203476869,5
USA;CTG;U;1977;43352,63;188991455,2
USA;CTG;KG;40873,01;94798,61;413265060,4
USA;CTG;U;2200;10998,9;46212208,31
USA;CTG;U;620;1035,4;4513722,76
USA;CTG;U;8818;65939,79;277048005,9
USA;CTG;KG;3985,2;13550,91;59073837,05
USA;CTG;L;17472;21176,8;91149252,01
USA;CTG;U;1;2,05;8936,77
USA;CTG;U;253746;277398,03;1165496145
USA;CTG;U;28800;8847,31;37172238,38
USA;CTG;U;187425;37099,38;162742366,3
USA;CTG;KG;9604,5;27869,74;115420577,3
USA;CTG;U;16640;30745,32;134869265,4
USA;CTG;U;1;1849346;8112452124
USA;CTG;KG;11011,5;28470,18;119618315,4
USA;CTG;U;731;50667,29;215285315,2
USA;CTG;U;320;35208,66;149601596,3
USA;CTG;U;6489;316782,69;1346009650
USA;CTG;KG;150;197,64;801185,12
USA;CTG;KG;8800;10516;42629340,16
USA;CTG;KG;3120;5938,92;24074956,33
USA;CTG;KG;917,64;4657,31;18879616,98
USA;CTG;KG;120,96;890,7;3610684,03
USA;CTG;KG;204,77;1656;6713026,56
USA;CTG;KG;592,13;5003,16;20281609,88
USA;CTG;KG;85,76;756,16;3065291,16
USA;CTG;KG;19612,8;17712;75258288
USA;CTG;KG;289,49;2416,71;9796762,32
USA;CTG;KG;794,5;4231,79;17154661,03
USA;CTG;KG;129,6;1320,6;5353395,45
USA;CTG;KG;116,64;736;2983567,36
USA;CTG;KG;5126,6;63522,08;266528916,8
USA;CTG;KG;126;1703,4;6905174,78
USA;CTG;KG;57,6;273,84;1110081,63
USA;CTG;KG;518,4;1623,6;6581684,73
USA;CTG;KG;110,4;599,84;2431607,39
USA;CTG;KG;233,28;1825,92;7401841,45
USA;CTG;L;288;262,68;1064841,67
USA;CTG;L;2435,63;5269,08;21359585,74
USA;CTG;KG;375;782;3170040,32
USA;CTG;U;286689;149201,34;620834418,5
USA;CTG;KG;19295;29920;126081982,4
USA;CTG;KG;1904;10756,85;44324891,24
USA;CTG;U;33864;1435,51;6297094,29
USA;CTG;KG;21696;45651,84;188113884,9
USA;CTG;KG;91245,5;229508,95;961116075,3
USA;CTG;KG;10383,6;27298,5;119373172,7
USA;CTG;U;1114;19383,66;80276071,02
USA;CTG;KG;6376,5;15615,81;68075562,11
USA;CTG;U;116;363049;1534749712
